type	time	latitude	longitude	altitude (m)	name	desc
T	2020-10-01 13:46:24	51.304227691	-0.352626666	48.4		
T	2020-10-01 13:46:25	51.304234648	-0.352637982	48.4		
T	2020-10-01 13:46:26	51.304236408	-0.352638904	48.4		
T	2020-10-01 13:46:27	51.304240851	-0.352641838	48.6		
T	2020-10-01 13:46:28	51.304245628	-0.352645274	48.6		
T	2020-10-01 13:46:29	51.304249400	-0.352649717	48.6		
T	2020-10-01 13:46:30	51.304255519	-0.352659440	48.6		
T	2020-10-01 13:46:31	51.304266080	-0.352665139	48.6		
T	2020-10-01 13:46:32	51.304278821	-0.352674108	48.6		
T	2020-10-01 13:46:33	51.304286029	-0.352680730	48.6		
T	2020-10-01 13:46:34	51.304290053	-0.352674862	48.6		
T	2020-10-01 13:46:35	51.304301033	-0.352667654	48.6		
T	2020-10-01 13:46:36	51.304314444	-0.352672096	48.6		
T	2020-10-01 13:46:37	51.304325508	-0.352675114	48.6		
T	2020-10-01 13:46:38	51.304328861	-0.352674611	48.6		
T	2020-10-01 13:46:39	51.304333387	-0.352678467	48.6		
T	2020-10-01 13:46:40	51.304335231	-0.352679053	48.6		
T	2020-10-01 13:46:41	51.304335063	-0.352681568	48.6		
T	2020-10-01 13:46:42	51.304335734	-0.352682406	48.6		
T	2020-10-01 13:46:43	51.304335818	-0.352683160	48.6		
T	2020-10-01 13:46:44	51.304335231	-0.352684669	48.6		
T	2020-10-01 13:46:45	51.304334896	-0.352685340	48.6		
T	2020-10-01 13:46:46	51.304334980	-0.352685759	48.6		
T	2020-10-01 13:46:47	51.304334225	-0.352685424	48.6		
T	2020-10-01 13:46:48	51.304333471	-0.352684921	48.6		
T	2020-10-01 13:46:49	51.304332716	-0.352685675	48.6		
T	2020-10-01 13:46:50	51.304332130	-0.352685591	48.6		
T	2020-10-01 13:46:51	51.304331627	-0.352685591	48.6		
T	2020-10-01 13:46:52	51.304331208	-0.352685256	48.6		
T	2020-10-01 13:46:53	51.304331291	-0.352684669	48.6		
T	2020-10-01 13:46:54	51.304331375	-0.352683496	48.6		
T	2020-10-01 13:46:55	51.304330621	-0.352683077	48.6		
T	2020-10-01 13:46:56	51.304330286	-0.352683747	48.6		
T	2020-10-01 13:46:57	51.304330202	-0.352683663	48.6		
T	2020-10-01 13:46:58	51.304329867	-0.352684250	48.6		
T	2020-10-01 13:46:59	51.304328274	-0.352684502	48.6		
T	2020-10-01 13:47:00	51.304326095	-0.352682574	48.6		
T	2020-10-01 13:47:01	51.304325089	-0.352680730	48.6		
T	2020-10-01 13:47:02	51.304324837	-0.352680394	48.6		
T	2020-10-01 13:47:03	51.304324083	-0.352680562	48.6		
T	2020-10-01 13:47:04	51.304323245	-0.352679556	48.6		
T	2020-10-01 13:47:05	51.304323077	-0.352678970	48.6		
T	2020-10-01 13:47:06	51.304323496	-0.352677964	48.6		
T	2020-10-01 13:47:07	51.304323580	-0.352677964	48.8		
T	2020-10-01 13:47:08	51.304323580	-0.352677964	48.8		
T	2020-10-01 13:47:09	51.304323664	-0.352678383	48.8		
T	2020-10-01 13:47:10	51.304324083	-0.352678467	48.8		
T	2020-10-01 13:47:11	51.304324754	-0.352676036	48.8		
T	2020-10-01 13:47:12	51.304322993	-0.352673605	48.8		
T	2020-10-01 13:47:13	51.304314360	-0.352665978	48.8		
T	2020-10-01 13:47:14	51.304304972	-0.352657679	48.8		
T	2020-10-01 13:47:15	51.304300949	-0.352660697	48.8		
T	2020-10-01 13:47:16	51.304301200	-0.352663379	48.8		
T	2020-10-01 13:47:17	51.304301117	-0.352664217	48.8		
T	2020-10-01 13:47:18	51.304301033	-0.352666983	48.6		
T	2020-10-01 13:47:19	51.304301368	-0.352670504	48.6		
T	2020-10-01 13:47:20	51.304301536	-0.352672767	48.6		
T	2020-10-01 13:47:21	51.304301452	-0.352673605	48.6		
T	2020-10-01 13:47:22	51.304301284	-0.352673605	48.6		
T	2020-10-01 13:47:23	51.304301368	-0.352673689	48.6		
T	2020-10-01 13:47:24	51.304301284	-0.352673773	48.6		
T	2020-10-01 13:47:25	51.304301368	-0.352673940	48.6		
T	2020-10-01 13:47:26	51.304301200	-0.352674024	48.6		
T	2020-10-01 13:47:27	51.304301284	-0.352674359	48.6		
T	2020-10-01 13:47:28	51.304300949	-0.352674527	48.6		
T	2020-10-01 13:47:29	51.304300781	-0.352674611	48.6		
T	2020-10-01 13:47:30	51.304301117	-0.352674024	48.6		
T	2020-10-01 13:47:31	51.304312935	-0.352666816	48.6		
T	2020-10-01 13:47:32	51.304323496	-0.352660445	48.6		
T	2020-10-01 13:47:33	51.304329280	-0.352657260	48.6		
T	2020-10-01 13:47:34	51.304331711	-0.352657596	48.6		
T	2020-10-01 13:47:35	51.304332465	-0.352658182	48.6		
T	2020-10-01 13:47:36	51.304333052	-0.352652483	48.6		
T	2020-10-01 13:47:37	51.304333219	-0.352636138	48.6		
T	2020-10-01 13:47:38	51.304328442	-0.352612752	48.6		
T	2020-10-01 13:47:39	51.304314192	-0.352600850	48.6		
T	2020-10-01 13:47:40	51.304288125	-0.352606801	48.6		
T	2020-10-01 13:47:41	51.304256525	-0.352607891	48.6		
T	2020-10-01 13:47:42	51.304228026	-0.352587020	48.4		
T	2020-10-01 13:47:43	51.304224757	-0.352554666	48.4		
T	2020-10-01 13:47:44	51.304247053	-0.352520971	48.2		
T	2020-10-01 13:47:45	51.304281838	-0.352488197	48.2		
T	2020-10-01 13:47:46	51.304317294	-0.352454837	48.2		
T	2020-10-01 13:47:47	51.304347385	-0.352434637	48.2		
T	2020-10-01 13:47:48	51.304362807	-0.352427345	48.2		
T	2020-10-01 13:47:49	51.304366076	-0.352419717	48.4		
T	2020-10-01 13:47:50	51.304372363	-0.352400020	48.6		
T	2020-10-01 13:47:51	51.304378230	-0.352362217	48.6		
T	2020-10-01 13:47:52	51.304384181	-0.352317542	48.8		
T	2020-10-01 13:47:53	51.304393150	-0.352268172	48.8		
T	2020-10-01 13:47:54	51.304398850	-0.352224167	48.8		
T	2020-10-01 13:47:55	51.304402705	-0.352214109	48.8		
T	2020-10-01 13:47:56	51.304404214	-0.352225844	48.6		
T	2020-10-01 13:47:57	51.304403627	-0.352251241	48.6		
T	2020-10-01 13:47:58	51.304398347	-0.352270436	48.6		
T	2020-10-01 13:47:59	51.304397844	-0.352276890	48.6		
T	2020-10-01 13:48:00	51.304397676	-0.352284014	48.6		
T	2020-10-01 13:48:01	51.304398431	-0.352286864	48.6		
T	2020-10-01 13:48:02	51.304395664	-0.352299605	48.6		
T	2020-10-01 13:48:03	51.304389294	-0.352332294	48.6		
T	2020-10-01 13:48:04	51.304377811	-0.352388704	48.6		
T	2020-10-01 13:48:05	51.304365490	-0.352459950	48.6		
T	2020-10-01 13:48:06	51.304354342	-0.352538573	48.6		
T	2020-10-01 13:48:07	51.304344032	-0.352614596	48.6		
T	2020-10-01 13:48:08	51.304335566	-0.352669079	48.4		
T	2020-10-01 13:48:09	51.304327352	-0.352690537	48.2		
T	2020-10-01 13:48:10	51.304314276	-0.352688860	48.2		
T	2020-10-01 13:48:11	51.304301284	-0.352675030	48.2		
T	2020-10-01 13:48:12	51.304296339	-0.352667486	48.2		
T	2020-10-01 13:48:13	51.304299776	-0.352660613	48.2		
T	2020-10-01 13:48:14	51.304301284	-0.352651477	48.4		
T	2020-10-01 13:48:15	51.304303128	-0.352642005	48.4		
T	2020-10-01 13:48:16	51.304305140	-0.352636976	48.6		
T	2020-10-01 13:48:17	51.304305894	-0.352634210	48.6		
T	2020-10-01 13:48:18	51.304305308	-0.352632450	48.6		
T	2020-10-01 13:48:19	51.304305391	-0.352631444	48.6		
T	2020-10-01 13:48:20	51.304305978	-0.352630103	48.8		
T	2020-10-01 13:48:21	51.304305140	-0.352628175	48.8		
T	2020-10-01 13:48:22	51.304305140	-0.352628259	48.8		
T	2020-10-01 13:48:23	51.304305643	-0.352628846	48.8		
T	2020-10-01 13:48:24	51.304306313	-0.352628594	48.8		
T	2020-10-01 13:48:25	51.304306565	-0.352628678	48.8		
T	2020-10-01 13:48:26	51.304306146	-0.352627337	48.8		
T	2020-10-01 13:48:27	51.304304972	-0.352627253	48.8		
T	2020-10-01 13:48:28	51.304304134	-0.352623900	48.8		
T	2020-10-01 13:48:29	51.304292399	-0.352618452	48.8		
T	2020-10-01 13:48:30	51.304267840	-0.352616021	48.8		
T	2020-10-01 13:48:31	51.304238085	-0.352619542	48.8		
T	2020-10-01 13:48:32	51.304221740	-0.352644101	48.6		
T	2020-10-01 13:48:33	51.304227775	-0.352666900	48.6		
T	2020-10-01 13:48:34	51.304255184	-0.352671929	48.4		
T	2020-10-01 13:48:35	51.304288125	-0.352665978	48.2		
T	2020-10-01 13:48:36	51.304311594	-0.352657679	48.2		
T	2020-10-01 13:48:37	51.304320730	-0.352656422	48.2		
T	2020-10-01 13:48:38	51.304322071	-0.352654997	48.4		
T	2020-10-01 13:48:39	51.304320060	-0.352653740	48.4		
T	2020-10-01 13:48:40	51.304321988	-0.352649884	48.6		
T	2020-10-01 13:48:41	51.304322826	-0.352644352	48.6		
T	2020-10-01 13:48:42	51.304325676	-0.352641502	48.6		
T	2020-10-01 13:48:43	51.304327352	-0.352641167	48.6		
T	2020-10-01 13:48:44	51.304324418	-0.352638988	48.6		
T	2020-10-01 13:48:45	51.304323329	-0.352636641	48.6		
T	2020-10-01 13:48:46	51.304323245	-0.352634965	48.6		
T	2020-10-01 13:48:47	51.304320814	-0.352633623	48.8		
T	2020-10-01 13:48:48	51.304311510	-0.352620129	48.8		
T	2020-10-01 13:48:49	51.304303380	-0.352598587	49.0		
T	2020-10-01 13:48:50	51.304294830	-0.352574699	49.0		
T	2020-10-01 13:48:51	51.304285442	-0.352549804	49.2		
T	2020-10-01 13:48:52	51.304274965	-0.352517534	49.2		
T	2020-10-01 13:48:53	51.304261638	-0.352469170	49.0		
T	2020-10-01 13:48:54	51.304246970	-0.352412425	49.0		
T	2020-10-01 13:48:55	51.304228697	-0.352357524	49.0		
T	2020-10-01 13:48:56	51.304204557	-0.352317709	49.2		
T	2020-10-01 13:48:57	51.304187374	-0.352312177	49.2		
T	2020-10-01 13:48:58	51.304191817	-0.352331288	49.0		
T	2020-10-01 13:48:59	51.304207742	-0.352354841	49.0		
T	2020-10-01 13:49:00	51.304213777	-0.352370348	49.0		
T	2020-10-01 13:49:01	51.304214867	-0.352374874	49.2		
T	2020-10-01 13:49:02	51.304210173	-0.352377137	49.2		
T	2020-10-01 13:49:03	51.304208832	-0.352378059	49.2		
T	2020-10-01 13:49:04	51.304208077	-0.352379316	49.2		
T	2020-10-01 13:49:05	51.304207239	-0.352372611	49.2		
T	2020-10-01 13:49:06	51.304202462	-0.352349477	49.4		
T	2020-10-01 13:49:07	51.304195253	-0.352310333	49.4		
T	2020-10-01 13:49:08	51.304189051	-0.352259036	49.4		
T	2020-10-01 13:49:09	51.304180501	-0.352198016	49.4		
T	2020-10-01 13:49:10	51.304163653	-0.352137079	49.4		
T	2020-10-01 13:49:11	51.304141944	-0.352078155	49.4		
T	2020-10-01 13:49:12	51.304123253	-0.352014787	49.6		
T	2020-10-01 13:49:13	51.304113194	-0.351953432	49.6		
T	2020-10-01 13:49:14	51.304112943	-0.351893753	49.6		
T	2020-10-01 13:49:15	51.304128617	-0.351848910	49.4		
T	2020-10-01 13:49:16	51.304150829	-0.351829380	49.2		
T	2020-10-01 13:49:17	51.304168850	-0.351832900	49.0		
T	2020-10-01 13:49:18	51.304176310	-0.351844048	49.2		
T	2020-10-01 13:49:19	51.304169940	-0.351839438	49.2		
T	2020-10-01 13:49:20	51.304153930	-0.351832146	49.2		
T	2020-10-01 13:49:21	51.304133898	-0.351845976	49.2		
T	2020-10-01 13:49:22	51.304113362	-0.351877408	49.2		
T	2020-10-01 13:49:23	51.304092910	-0.351918228	49.2		
T	2020-10-01 13:49:24	51.304071955	-0.351944799	49.2		
T	2020-10-01 13:49:25	51.304056197	-0.351946140	49.0		
T	2020-10-01 13:49:26	51.304045385	-0.351938764	49.0		
T	2020-10-01 13:49:27	51.304039853	-0.351933734	49.0		
T	2020-10-01 13:49:28	51.304037254	-0.351934657	49.2		
T	2020-10-01 13:49:29	51.304037673	-0.351930801	49.2		
T	2020-10-01 13:49:30	51.304039517	-0.351925353	49.2		
T	2020-10-01 13:49:31	51.304044463	-0.351913702	49.4		
T	2020-10-01 13:49:32	51.304060640	-0.351897106	49.4		
T	2020-10-01 13:49:33	51.304089138	-0.351876738	49.4		
T	2020-10-01 13:49:34	51.304118643	-0.351859219	49.4		
T	2020-10-01 13:49:35	51.304153008	-0.351842204	49.4		
T	2020-10-01 13:49:36	51.304189805	-0.351819070	49.4		
T	2020-10-01 13:49:37	51.304216962	-0.351782944	49.4		
T	2020-10-01 13:49:38	51.304224674	-0.351746818	49.2		
T	2020-10-01 13:49:39	51.304223668	-0.351733323	49.2		
T	2020-10-01 13:49:40	51.304226434	-0.351736424	49.2		
T	2020-10-01 13:49:41	51.304229116	-0.351739526	49.0		
T	2020-10-01 13:49:42	51.304229703	-0.351739693	49.0		
T	2020-10-01 13:49:43	51.304232804	-0.351738855	49.0		
T	2020-10-01 13:49:44	51.304242276	-0.351728965	48.8		
T	2020-10-01 13:49:45	51.304257112	-0.351713207	48.8		
T	2020-10-01 13:49:46	51.304275468	-0.351693593	49.0		
T	2020-10-01 13:49:47	51.304297429	-0.351675320	49.0		
T	2020-10-01 13:49:48	51.304324921	-0.351666100	49.0		
T	2020-10-01 13:49:49	51.304356521	-0.351662664	49.0		
T	2020-10-01 13:49:50	51.304385103	-0.351653947	49.2		
T	2020-10-01 13:49:51	51.304393988	-0.351648247	49.4		
T	2020-10-01 13:49:52	51.304388791	-0.351656713	49.4		
T	2020-10-01 13:49:53	51.304377727	-0.351663250	49.4		
T	2020-10-01 13:49:54	51.304363813	-0.351657886	49.4		
T	2020-10-01 13:49:55	51.304350402	-0.351637686	49.4		
T	2020-10-01 13:49:56	51.304343529	-0.351605499	49.4		
T	2020-10-01 13:49:57	51.304342858	-0.351568954	49.4		
T	2020-10-01 13:49:58	51.304345541	-0.351528889	49.4		
T	2020-10-01 13:49:59	51.304347636	-0.351484548	49.2		
T	2020-10-01 13:50:00	51.304346630	-0.351433000	49.2		
T	2020-10-01 13:50:01	51.304338081	-0.351381702	49.2		
T	2020-10-01 13:50:02	51.304324921	-0.351338703	49.2		
T	2020-10-01 13:50:03	51.304320060	-0.351327891	49.0		
T	2020-10-01 13:50:04	51.304325927	-0.351333926	49.0		
T	2020-10-01 13:50:05	51.304334980	-0.351333255	49.0		
T	2020-10-01 13:50:06	51.304340512	-0.351320766	49.0		
T	2020-10-01 13:50:07	51.304342691	-0.351315569	49.0		
T	2020-10-01 13:50:08	51.304340595	-0.351317413	49.0		
T	2020-10-01 13:50:09	51.304340176	-0.351321269	49.0		
T	2020-10-01 13:50:10	51.304349899	-0.351322275	49.0		
T	2020-10-01 13:50:11	51.304373788	-0.351320850	49.0		
T	2020-10-01 13:50:12	51.304408992	-0.351320431	49.0		
T	2020-10-01 13:50:13	51.304445369	-0.351322610	49.0		
T	2020-10-01 13:50:14	51.304484094	-0.351338536	49.0		
T	2020-10-01 13:50:15	51.304523321	-0.351370471	49.0		
T	2020-10-01 13:50:16	51.304566739	-0.351405423	49.0		
T	2020-10-01 13:50:17	51.304606386	-0.351442723	49.0		
T	2020-10-01 13:50:18	51.304640584	-0.351482369	49.0		
T	2020-10-01 13:50:19	51.304666148	-0.351529727	49.0		
T	2020-10-01 13:50:20	51.304675620	-0.351579767	49.0		
T	2020-10-01 13:50:21	51.304670926	-0.351601057	49.0		
T	2020-10-01 13:50:22	51.304665646	-0.351593681	49.0		
T	2020-10-01 13:50:23	51.304656593	-0.351572139	49.2		
T	2020-10-01 13:50:24	51.304646954	-0.351545820	49.2		
T	2020-10-01 13:50:25	51.304638321	-0.351524027	49.2		
T	2020-10-01 13:50:26	51.304634549	-0.351513131	49.4		
T	2020-10-01 13:50:27	51.304635722	-0.351510951	49.4		
T	2020-10-01 13:50:28	51.304637566	-0.351511622	49.4		
T	2020-10-01 13:50:29	51.304644523	-0.351522435	49.4		
T	2020-10-01 13:50:30	51.304652570	-0.351543222	49.6		
T	2020-10-01 13:50:31	51.304663634	-0.351570714	49.6		
T	2020-10-01 13:50:32	51.304676374	-0.351604577	49.6		
T	2020-10-01 13:50:33	51.304686600	-0.351644643	49.4		
T	2020-10-01 13:50:34	51.304695653	-0.351677835	49.2		
T	2020-10-01 13:50:35	51.304701688	-0.351689486	48.8		
T	2020-10-01 13:50:36	51.304698167	-0.351688564	48.8		
T	2020-10-01 13:50:37	51.304690288	-0.351696946	48.8		
T	2020-10-01 13:50:38	51.304681068	-0.351714799	48.8		
T	2020-10-01 13:50:39	51.304677716	-0.351741118	49.0		
T	2020-10-01 13:50:40	51.304679979	-0.351756457	49.4		
T	2020-10-01 13:50:41	51.304683248	-0.351757547	49.6		
T	2020-10-01 13:50:42	51.304684756	-0.351752685	49.8		
T	2020-10-01 13:50:43	51.304674614	-0.351741118	49.8		
T	2020-10-01 13:50:44	51.304651815	-0.351724522	49.8		
T	2020-10-01 13:50:45	51.304618623	-0.351698454	49.8		
T	2020-10-01 13:50:46	51.304575959	-0.351675907	49.8		
T	2020-10-01 13:50:47	51.304530110	-0.351661406	49.8		
T	2020-10-01 13:50:48	51.304484429	-0.351646906	49.6		
T	2020-10-01 13:50:49	51.304438747	-0.351637602	49.8		
T	2020-10-01 13:50:50	51.304396335	-0.351646068	49.8		
T	2020-10-01 13:50:51	51.304360460	-0.351671968	49.8		
T	2020-10-01 13:50:52	51.304336991	-0.351711866	49.8		
T	2020-10-01 13:50:53	51.304330705	-0.351745477	49.6		
T	2020-10-01 13:50:54	51.304336740	-0.351755032	49.4		
T	2020-10-01 13:50:55	51.304341014	-0.351747405	49.4		
T	2020-10-01 13:50:56	51.304343948	-0.351731479	49.4		
T	2020-10-01 13:50:57	51.304346379	-0.351724857	49.4		
T	2020-10-01 13:50:58	51.304348977	-0.351716559	49.4		
T	2020-10-01 13:50:59	51.304352582	-0.351712368	49.6		
T	2020-10-01 13:51:00	51.304354342	-0.351709351	49.6		
T	2020-10-01 13:51:01	51.304355012	-0.351708094	49.8		
T	2020-10-01 13:51:02	51.304355264	-0.351707423	49.8		
T	2020-10-01 13:51:03	51.304355515	-0.351707339	49.8		
T	2020-10-01 13:51:04	51.304355850	-0.351707339	49.8		
T	2020-10-01 13:51:05	51.304356018	-0.351707507	49.8		
T	2020-10-01 13:51:06	51.304356353	-0.351708010	49.8		
T	2020-10-01 13:51:07	51.304357443	-0.351708429	49.8		
T	2020-10-01 13:51:08	51.304366831	-0.351709099	49.8		
T	2020-10-01 13:51:09	51.304390719	-0.351715637	49.8		
T	2020-10-01 13:51:10	51.304422654	-0.351736005	49.8		
T	2020-10-01 13:51:11	51.304449225	-0.351778334	49.8		
T	2020-10-01 13:51:12	51.304452997	-0.351840779	49.8		
T	2020-10-01 13:51:13	51.304441430	-0.351909427	50.0		
T	2020-10-01 13:51:14	51.304423660	-0.351983942	50.0		
T	2020-10-01 13:51:15	51.304405723	-0.352059044	49.6		
T	2020-10-01 13:51:16	51.304376386	-0.352129955	49.6		
T	2020-10-01 13:51:17	51.304336824	-0.352192903	49.4		
T	2020-10-01 13:51:18	51.304302625	-0.352257611	49.6		
T	2020-10-01 13:51:19	51.304277061	-0.352331372	49.6		
T	2020-10-01 13:51:20	51.304267421	-0.352403289	49.4		
T	2020-10-01 13:51:21	51.304272367	-0.352474032	49.2		
T	2020-10-01 13:51:22	51.304287203	-0.352522228	49.2		
T	2020-10-01 13:51:23	51.304313103	-0.352514768	49.0		
T	2020-10-01 13:51:24	51.304336153	-0.352475373	48.8		
T	2020-10-01 13:51:25	51.304357192	-0.352433799	48.8		
T	2020-10-01 13:51:26	51.304375129	-0.352413012	48.6		
T	2020-10-01 13:51:27	51.304379907	-0.352423573	48.6		
T	2020-10-01 13:51:28	51.304374374	-0.352454334	48.6		
T	2020-10-01 13:51:29	51.304369261	-0.352486521	48.8		
T	2020-10-01 13:51:30	51.304364735	-0.352518456	48.8		
T	2020-10-01 13:51:31	51.304358365	-0.352548715	49.0		
T	2020-10-01 13:51:32	51.304350151	-0.352576291	49.0		
T	2020-10-01 13:51:33	51.304342104	-0.352603951	49.0		
T	2020-10-01 13:51:34	51.304338668	-0.352628343	49.0		
T	2020-10-01 13:51:35	51.304339422	-0.352643849	49.0		
T	2020-10-01 13:51:36	51.304342020	-0.352644352	49.2		
T	2020-10-01 13:51:37	51.304341517	-0.352646029	49.4		
T	2020-10-01 13:51:38	51.304340847	-0.352645107	49.4		
T	2020-10-01 13:51:39	51.304339170	-0.352645442	49.6		
T	2020-10-01 13:51:40	51.304339506	-0.352645274	49.6		
T	2020-10-01 13:51:41	51.304340847	-0.352639742	49.6		
T	2020-10-01 13:51:42	51.304342858	-0.352626918	49.6		
T	2020-10-01 13:51:43	51.304349061	-0.352607556	49.6		
T	2020-10-01 13:51:44	51.304350067	-0.352589367	49.6		
T	2020-10-01 13:51:45	51.304348893	-0.352592301	49.6		
T	2020-10-01 13:51:46	51.304348391	-0.352595570	49.6		
T	2020-10-01 13:51:47	51.304347720	-0.352595737	49.6		
T	2020-10-01 13:51:48	51.304347301	-0.352596575	49.8		
T	2020-10-01 13:51:49	51.304347301	-0.352597330	49.8		
T	2020-10-01 13:51:50	51.304347888	-0.352597581	49.8		
T	2020-10-01 13:51:51	51.304347971	-0.352597749	49.8		
T	2020-10-01 13:51:52	51.304347636	-0.352597078	49.8		
T	2020-10-01 13:51:53	51.304347301	-0.352596156	49.8		
T	2020-10-01 13:51:54	51.304346798	-0.352596575	49.8		
T	2020-10-01 13:51:55	51.304346630	-0.352597078	49.8		
T	2020-10-01 13:51:56	51.304346714	-0.352597330	49.8		
T	2020-10-01 13:51:57	51.304346630	-0.352597414	49.8		
T	2020-10-01 13:51:58	51.304346211	-0.352597497	49.8		
T	2020-10-01 13:51:59	51.304345960	-0.352598336	49.8		
T	2020-10-01 13:52:00	51.304345708	-0.352598839	49.8		
T	2020-10-01 13:52:01	51.304345289	-0.352599341	49.8		
T	2020-10-01 13:52:02	51.304345038	-0.352599677	49.8		
T	2020-10-01 13:52:03	51.304345205	-0.352599509	49.8		
T	2020-10-01 13:52:04	51.304345122	-0.352599761	49.8		
T	2020-10-01 13:52:05	51.304344786	-0.352600012	49.8		
T	2020-10-01 13:52:06	51.304344703	-0.352599928	49.8		
T	2020-10-01 13:52:07	51.304345038	-0.352600096	49.8		
T	2020-10-01 13:52:08	51.304345541	-0.352599174	49.6		
T	2020-10-01 13:52:09	51.304345960	-0.352598755	49.8		
T	2020-10-01 13:52:10	51.304346463	-0.352598671	49.8		
T	2020-10-01 13:52:11	51.304346798	-0.352598587	49.8		
T	2020-10-01 13:52:12	51.304347133	-0.352598503	49.8		
T	2020-10-01 13:52:13	51.304347720	-0.352598252	49.8		
T	2020-10-01 13:52:14	51.304348055	-0.352597497	49.8		
T	2020-10-01 13:52:15	51.304348307	-0.352596743	49.8		
T	2020-10-01 13:52:16	51.304348558	-0.352596324	49.8		
T	2020-10-01 13:52:17	51.304348223	-0.352596156	49.8		
T	2020-10-01 13:52:18	51.304347888	-0.352596156	49.8		
T	2020-10-01 13:52:19	51.304348223	-0.352596072	49.8		
T	2020-10-01 13:52:20	51.304347888	-0.352597581	49.8		
T	2020-10-01 13:52:21	51.304342020	-0.352608142	49.8		
T	2020-10-01 13:52:22	51.304341014	-0.352623062	49.8		
T	2020-10-01 13:52:23	51.304342439	-0.352642089	49.6		
T	2020-10-01 13:52:24	51.304342356	-0.352653069	49.6		
T	2020-10-01 13:52:25	51.304343110	-0.352654494	49.6		
T	2020-10-01 13:52:26	51.304342272	-0.352656590	49.6		
T	2020-10-01 13:52:27	51.304340428	-0.352656590	49.6		
T	2020-10-01 13:52:28	51.304338751	-0.352652986	49.6		
T	2020-10-01 13:52:29	51.304337662	-0.352644352	49.6		
T	2020-10-01 13:52:30	51.304338668	-0.352636557	49.6		
T	2020-10-01 13:52:31	51.304337746	-0.352625493	49.6		
T	2020-10-01 13:52:32	51.304337494	-0.352616105	49.6		
T	2020-10-01 13:52:33	51.304336321	-0.352612752	49.6		
T	2020-10-01 13:52:34	51.304334141	-0.352611579	49.6		
T	2020-10-01 13:52:35	51.304333052	-0.352608897	49.6		
T	2020-10-01 13:52:36	51.304331878	-0.352606717	49.6		
T	2020-10-01 13:52:37	51.304331291	-0.352606131	49.6		
T	2020-10-01 13:52:38	51.304330872	-0.352605795	49.6		
T	2020-10-01 13:52:39	51.304330453	-0.352605628	49.6		
T	2020-10-01 13:52:40	51.304330202	-0.352605628	49.6		
T	2020-10-01 13:52:41	51.304329447	-0.352605963	49.6		
T	2020-10-01 13:52:42	51.304328861	-0.352606215	49.6		
T	2020-10-01 13:52:43	51.304328358	-0.352606215	49.6		
T	2020-10-01 13:52:44	51.304327855	-0.352605879	49.6		
T	2020-10-01 13:52:45	51.304327436	-0.352605879	49.6		
T	2020-10-01 13:52:46	51.304327352	-0.352606047	49.6		
T	2020-10-01 13:52:47	51.304327603	-0.352606382	49.6		
T	2020-10-01 13:52:48	51.304327771	-0.352606550	49.6		
T	2020-10-01 13:52:49	51.304328106	-0.352606801	49.6		
T	2020-10-01 13:52:50	51.304328358	-0.352606885	49.6		
T	2020-10-01 13:52:51	51.304328358	-0.352606717	49.6		
T	2020-10-01 13:52:52	51.304328693	-0.352606801	49.6		
T	2020-10-01 13:52:53	51.304328609	-0.352606969	49.6		
T	2020-10-01 13:52:54	51.304328609	-0.352607053	49.6		
T	2020-10-01 13:52:55	51.304328945	-0.352607053	49.6		
T	2020-10-01 13:52:56	51.304328945	-0.352606801	49.6		
T	2020-10-01 13:52:57	51.304328945	-0.352606634	49.8		
T	2020-10-01 13:52:58	51.304328945	-0.352606466	49.8		
T	2020-10-01 13:52:59	51.304329028	-0.352605879	49.8		
T	2020-10-01 13:53:00	51.304329196	-0.352605376	50.0		
T	2020-10-01 13:53:01	51.304329196	-0.352604873	50.0		
T	2020-10-01 13:53:02	51.304329615	-0.352604454	50.0		
T	2020-10-01 13:53:03	51.304329783	-0.352604119	50.0		
T	2020-10-01 13:53:04	51.304329867	-0.352603784	50.0		
T	2020-10-01 13:53:05	51.304329950	-0.352603365	50.0		
T	2020-10-01 13:53:06	51.304329867	-0.352602862	50.0		
T	2020-10-01 13:53:07	51.304329531	-0.352603197	49.8		
T	2020-10-01 13:53:08	51.304329196	-0.352603616	49.8		
T	2020-10-01 13:53:09	51.304327603	-0.352602024	49.8		
T	2020-10-01 13:53:10	51.304326933	-0.352603532	49.8		
T	2020-10-01 13:53:11	51.304327352	-0.352605963	49.6		
T	2020-10-01 13:53:12	51.304327939	-0.352608562	49.6		
T	2020-10-01 13:53:13	51.304327017	-0.352610322	49.8		
T	2020-10-01 13:53:14	51.304327184	-0.352611747	49.8		
T	2020-10-01 13:53:15	51.304327520	-0.352613255	49.8		
T	2020-10-01 13:53:16	51.304327939	-0.352613591	49.8		
T	2020-10-01 13:53:17	51.304327520	-0.352611663	49.8		
T	2020-10-01 13:53:18	51.304326346	-0.352607220	49.8		
T	2020-10-01 13:53:19	51.304328274	-0.352605041	49.8		
T	2020-10-01 13:53:20	51.304328358	-0.352611076	49.8		
T	2020-10-01 13:53:21	51.304326514	-0.352618117	49.8		
T	2020-10-01 13:53:22	51.304325089	-0.352621889	49.8		
T	2020-10-01 13:53:23	51.304326011	-0.352625409	49.8		
T	2020-10-01 13:53:24	51.304329112	-0.352626834	49.8		
T	2020-10-01 13:53:25	51.304331040	-0.352624152	49.6		
T	2020-10-01 13:53:26	51.304331124	-0.352623397	49.6		
